packageName	permission	purpose	comfortScore
com.sds.android.ttpod	ACCESS_COARSE_LOCATION	SNS	-0.25
com.sds.android.ttpod	ACCESS_FINE_LOCATION	SNS	-0.15
com.sensacine.android	ACCESS_FINE_LOCATION	INTERNAL	0.9
com.sensacine.android	READ_PHONE_STATE	INTERNAL	0.29411764705882354
com.seven.integral.Z7	ACCOUNTS	SNS	-0.35
com.seventeenbullets.android.island	READ_PHONE_STATE	INTERNAL	-0.6
com.seventeenbullets.android.island	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.6
com.sgiggle.production	ACCESS_FINE_LOCATION	INTERNAL	-0.25
com.sgiggle.production	ACCESS_FINE_LOCATION	UTILITY	0.05
com.sgiggle.production	ACCOUNTS	INTERNAL	0.8
com.sgiggle.production	CAMERA	INTERNAL	1.3157894736842106
com.sgiggle.production	READ_CONTACTS	INTERNAL	0.8421052631578947
com.sgiggle.production	READ_PHONE_STATE	INTERNAL	0.15
com.sgiggle.production	RECORD_AUDIO	INTERNAL	1.1578947368421053
com.sgiggle.production	SEND_SMS	INTERNAL	-0.3684210526315789
com.shazam.android	ACCESS_FINE_LOCATION	INTERNAL	0.25
com.shazam.android	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	-0.7
com.shazam.android	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.7
com.shazam.android	ACCOUNTS	INTERNAL	0.7435897435897436
com.shazam.android	READ_PHONE_STATE	INTERNAL	-0.2
com.shazam.android	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.7
com.shazam.android	RECORD_AUDIO	INTERNAL	1.45
com.shazam.android	RECORD_AUDIO	UTILITY	1.45
com.silvertree.cordysky	ACCOUNTS	INTERNAL	0.47368421052631576
com.sirma.mobile.bible.android	ACCOUNTS	INTERNAL	0.25
com.sirma.mobile.bible.android	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.5
com.sirma.mobile.bible.android	READ_PHONE_STATE	TARGETED_ADS	-0.8
com.sixwaves.strikefleetomega	READ_PHONE_STATE	INTERNAL	0.47368421052631576
com.sixwaves.strikefleetomega	READ_PHONE_STATE	MOBILE_ANALYTICS	0.47368421052631576
com.sixwaves.strikefleetomega	READ_PHONE_STATE	TARGETED_ADS	-0.5
com.skype.raider	ACCOUNTS	INTERNAL	1.1481481481481481
com.skype.raider	BLUETOOTH	INTERNAL	1.0588235294117647
com.skype.raider	CAMERA	INTERNAL	1.8333333333333333
com.skype.raider	READ_CONTACTS	INTERNAL	1.105263157894737
com.skype.raider	READ_PHONE_STATE	INTERNAL	0.3888888888888889
com.skype.raider	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.058823529411764705
com.skype.raider	READ_PHONE_STATE	UTILITY	0.8333333333333334
com.skype.raider	RECORD_AUDIO	INTERNAL	1.3333333333333333
com.smartanuj.jokes	READ_PHONE_STATE	INTERNAL	1.105263157894737
com.smartanuj.jokes	READ_PHONE_STATE	TARGETED_ADS	-0.21052631578947367
com.socialnmobile.hd.flashlight	CAMERA	INTERNAL	1.588235294117647
com.socialquantum.acityint	READ_PHONE_STATE	PAYMENT	-0.6
com.softcube.dadsday	SEND_SMS	TARGETED_ADS	-0.7777777777777778
com.softcube.screens	SEND_SMS	TARGETED_ADS	-0.5
com.softetic.plp.bam.demo	READ_PHONE_STATE	TARGETED_ADS	-0.6071428571428571
com.soundeffects.voicedoll	RECORD_AUDIO	INTERNAL	0.9411764705882353
com.speaktoit.assistant	BLUETOOTH	MOBILE_ANALYTICS	0.7
com.spinmaster.techdeck	CAMERA	GAME_ENGINE	0.9473684210526315
com.splashpadmobile.battery	SEND_SMS	TARGETED_ADS	-0.65
com.storybird.spacebusterlite	READ_PHONE_STATE	INTERNAL	0.75
com.stream.phd	READ_PHONE_STATE	TARGETED_ADS	-0.7
com.stuckpixelinc.epicfail	READ_PHONE_STATE	TARGETED_ADS	-0.55
com.stuckpixelinc.funnypics	READ_PHONE_STATE	TARGETED_ADS	0.23529411764705882
com.stumbleupon.android.app	ACCOUNTS	INTERNAL	1.3
com.stumbleupon.android.app	READ_PHONE_STATE	MOBILE_ANALYTICS	0.75
com.supercell.clashofclans	READ_PHONE_STATE	INTERNAL	-0.25
com.supercell.hayday	READ_PHONE_STATE	INTERNAL	-0.5
com.surpax.ledflashlight.panel	CAMERA	INTERNAL	1.4736842105263157
com.surpax.ledflashlight.panel	READ_PHONE_STATE	INTERNAL	-0.6842105263157895
com.surpax.ledflashlight.panel	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.631578947368421
com.surpax.ledflashlight.panel	READ_PHONE_STATE	TARGETED_ADS	-0.21052631578947367
com.swagbuckstvmobile.views	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.23076923076923078
com.tapjoy.tapdefense	READ_PHONE_STATE	INTERNAL	0.2
com.tapular.grenadewhistle	READ_PHONE_STATE	TARGETED_ADS	-0.8125
com.tatem.robosockets	SEND_SMS	SOCIAL_GAMING	-0.5
com.teachersparadise.groovyscratchdraw	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.5
com.teachersparadise.groovyscratchdraw	READ_PHONE_STATE	TARGETED_ADS	-0.6842105263157895
com.teamandroid.game	READ_PHONE_STATE	TARGETED_ADS	-0.3157894736842105
com.teamlava.bakerystory	READ_PHONE_STATE	SECONDARY_MARKET	-0.95
com.teamlava.restaurantstory	ACCOUNTS	SECONDARY_MARKET	-0.7
com.teamlava.restaurantstory	READ_PHONE_STATE	SECONDARY_MARKET	-0.8
com.teamsoft.falldown	READ_PHONE_STATE	TARGETED_ADS	-0.15
com.tencent.mm	ACCESS_COARSE_LOCATION	INTERNAL	-0.1
com.tencent.mm	ACCESS_FINE_LOCATION	INTERNAL	0.05263157894736842
com.tencent.mm	ACCOUNTS	INTERNAL	0.7758620689655172
com.tencent.mm	BLUETOOTH	INTERNAL	1.35
com.tencent.mm	CAMERA	INTERNAL	1.2
com.tencent.mm	READ_CONTACTS	INTERNAL	0.6
com.tencent.mm	READ_PHONE_STATE	INTERNAL	0.0
com.tencent.mm	RECORD_AUDIO	INTERNAL	1.1
com.tgb.kingkong	READ_PHONE_STATE	INTERNAL	0.5789473684210527
com.tgb.kingkong	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.2631578947368421
com.tgb.kingkong	READ_PHONE_STATE	TARGETED_ADS	0.15
com.tgb.nationsatwar	ACCOUNTS	INTERNAL	0.6
com.tgb.nationsatwar	READ_PHONE_STATE	INTERNAL	0.7368421052631579
com.tgb.nationsatwar	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.16666666666666666
com.tgb.nationsatwar	READ_PHONE_STATE	TARGETED_ADS	-0.10526315789473684
com.thechive	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	-0.15789473684210525
com.thechive	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.5789473684210527
com.thechive	READ_PHONE_STATE	INTERNAL	0.65
com.thechive	READ_PHONE_STATE	TARGETED_ADS	-0.3
com.thomson.pediatrics	READ_PHONE_STATE	INTERNAL	0.6206896551724138
com.tommmi.freedjsoftware	READ_PHONE_STATE	DEVELOPMENT_AID	-0.9
com.tommmi.freedjsoftware	RECORD_AUDIO	DEVELOPMENT_AID	0.15
com.trickybanana.sounds.neod	READ_PHONE_STATE	TARGETED_ADS	-0.10526315789473684
com.tripadvisor.tripadvisor	ACCOUNTS	INTERNAL	0.8947368421052632
com.triposo.droidguide.amsterdam	ACCESS_FINE_LOCATION	INTERNAL	1.45
com.tumblr	ACCOUNTS	INTERNAL	0.6153846153846154
com.tvb.tvbfun	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	-0.1
com.twentythreedivide.hsw	READ_PHONE_STATE	MOBILE_ANALYTICS	0.05
com.twitter.android	ACCESS_FINE_LOCATION	INTERNAL	0.15
com.twitter.android	ACCOUNTS	INTERNAL	1.0847457627118644
com.twitter.android	READ_CONTACTS	INTERNAL	0.3
com.twitter.android	READ_PHONE_STATE	INTERNAL	0.25
com.twoo	ACCESS_COARSE_LOCATION	UTILITY	1.15
com.ubercab	ACCESS_COARSE_LOCATION	PAYMENT	0.9
com.uken.android.ageoflegends	READ_PHONE_STATE	INTERNAL	0.3684210526315789
com.uken.android.ageoflegends	READ_PHONE_STATE	TARGETED_ADS	0.1
com.uken.android.forcesofwar	READ_PHONE_STATE	INTERNAL	0.9
com.uken.android.forcesofwar	READ_PHONE_STATE	TARGETED_ADS	-0.05
com.uken.android.novawars	READ_PHONE_STATE	INTERNAL	0.5
com.uken.android.novawars	READ_PHONE_STATE	TARGETED_ADS	-0.2
com.uken.android.thestreetz	READ_PHONE_STATE	INTERNAL	0.45
com.uken.android.thestreetz	READ_PHONE_STATE	TARGETED_ADS	0.05
com.uken.android.villains	READ_PHONE_STATE	INTERNAL	0.8125
com.uken.android.villains	READ_PHONE_STATE	TARGETED_ADS	-0.55
com.unityconceptapps.tcr.kiat	ACCESS_FINE_LOCATION	DEVELOPMENT_AID	-1.15
com.unityconceptapps.tcr.kiat	CAMERA	DEVELOPMENT_AID	-0.6
com.unityconceptapps.tcr.kiat	READ_PHONE_STATE	DEVELOPMENT_AID	-1.0526315789473684
com.unityconceptapps.tcr.kiat	RECORD_AUDIO	DEVELOPMENT_AID	-1.263157894736842
com.v1_4.BBA3CFAB607CAEDBB1025D6C.com	READ_PHONE_STATE	INTERNAL	-0.5
com.viber.voip	ACCESS_FINE_LOCATION	INTERNAL	0.45
com.viber.voip	ACCOUNTS	INTERNAL	1.0263157894736843
com.viber.voip	BLUETOOTH	INTERNAL	1.2
com.viber.voip	READ_CONTACTS	INTERNAL	0.6
com.viber.voip	READ_PHONE_STATE	INTERNAL	0.15
com.viber.voip	READ_PHONE_STATE	UTILITY	0.8
com.viber.voip	RECORD_AUDIO	INTERNAL	1.105263157894737
com.visva.paintshop	READ_PHONE_STATE	TARGETED_ADS	-0.35
com.vkontakte.android	ACCOUNTS	INTERNAL	0.6
com.vkontakte.android	CAMERA	INTERNAL	0.95
com.vkontakte.android	READ_CONTACTS	INTERNAL	0.4
com.vkontakte.android	READ_CONTACTS	UTILITY	-0.15789473684210525
com.vkontakte.android	READ_PHONE_STATE	INTERNAL	-0.3157894736842105
com.vkontakte.android	READ_PHONE_STATE	UTILITY	0.2631578947368421
com.vkontakte.android	RECORD_AUDIO	INTERNAL	0.75
com.wantu.activity	ACCESS_COARSE_LOCATION	SNS	0.5263157894736842
com.wantu.activity	ACCESS_FINE_LOCATION	SNS	0.05263157894736842
com.waze	ACCESS_FINE_LOCATION	INTERNAL	1.263157894736842
com.waze	READ_CONTACTS	INTERNAL	0.05263157894736842
com.waze	RECORD_AUDIO	INTERNAL	0.631578947368421
com.webkey	SEND_SMS	DEVELOPMENT_AID	-0.15
com.webview.sazucafe	READ_PHONE_STATE	INTERNAL	0.47058823529411764
com.westriversw.CatWar	READ_PHONE_STATE	INTERNAL	0.45
com.westriversw.CatWar	READ_PHONE_STATE	TARGETED_ADS	0.1111111111111111
com.westriversw.MushroomWar	READ_PHONE_STATE	INTERNAL	0.85
com.westriversw.MushroomWar	READ_PHONE_STATE	TARGETED_ADS	0.2
com.westriversw.SvsM2	READ_PHONE_STATE	INTERNAL	0.4
com.westriversw.SvsM2	READ_PHONE_STATE	TARGETED_ADS	-0.25
com.westriversw.svsm	READ_PHONE_STATE	INTERNAL	0.6842105263157895
com.whaleshark.retailmenot	BLUETOOTH	UTILITY	0.9
com.whatsapp	ACCESS_FINE_LOCATION	INTERNAL	0.0
com.whatsapp	ACCOUNTS	INTERNAL	0.9
com.whatsapp	CAMERA	INTERNAL	1.35
com.whatsapp	READ_CONTACTS	INTERNAL	0.8
com.whatsapp	READ_PHONE_STATE	INTERNAL	0.2
com.whatsapp	RECORD_AUDIO	INTERNAL	1.4
com.whatsapp	SEND_SMS	INTERNAL	0.1
com.wooga.diamonddash	ACCOUNTS	INTERNAL	0.15
com.wooga.diamonddash	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.55
com.x3anywhere	CAMERA	INTERNAL	1.0
com.xfinity.tv	READ_PHONE_STATE	INTERNAL	1.25
com.xfinity.tv	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.1111111111111111
com.xvalue.androtoolkit	ACCESS_FINE_LOCATION	SECONDARY_MARKET	-0.6
com.xz.nc	SEND_SMS	SECONDARY_MARKET	-0.4
com.yahoo.mobile.client.android.im	ACCOUNTS	INTERNAL	1.1
com.yahoo.mobile.client.android.mail	ACCOUNTS	INTERNAL	1.2166666666666666
com.yahoo.mobile.client.android.mail	READ_CONTACTS	INTERNAL	0.55
com.yahoo.mobile.client.android.mail	READ_PHONE_STATE	INTERNAL	-0.1
com.yahoo.mobile.client.android.weather	ACCOUNTS	INTERNAL	0.65
com.ygoar.ygodad	CAMERA	GAME_ENGINE	1.0526315789473684
com.yobonja.blastmonkeysfree	READ_PHONE_STATE	TARGETED_ADS	-0.29411764705882354
com.yodawnla.isMonster2	BLUETOOTH	UTILITY	1.55
com.zc.android	ACCESS_FINE_LOCATION	DEVELOPMENT_AID	1.0
com.zc.android	READ_CONTACTS	DEVELOPMENT_AID	-0.7
com.zeptolab.ctr.ads	ACCOUNTS	SECONDARY_MARKET	-0.75
com.zeptolab.ctr.ads	READ_PHONE_STATE	SECONDARY_MARKET	-0.7894736842105263
com.zeptolab.ctrexperiments.ads	READ_PHONE_STATE	PAYMENT	-0.25
com.zoosk.zoosk	READ_PHONE_STATE	PAYMENT	-0.3157894736842105
com.zrgiu.antivirus	SEND_SMS	PAYMENT	-0.05
com.zynga.words	ACCESS_FINE_LOCATION	INTERNAL	-0.7368421052631579
com.zynga.words	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	-0.75
com.zynga.words	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.85
com.zynga.words	ACCOUNTS	INTERNAL	0.9473684210526315
com.zynga.words	READ_CONTACTS	INTERNAL	-0.15789473684210525
com.zynga.words	READ_PHONE_STATE	INTERNAL	-0.15
com.zynga.words	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.45
com.zynga.words	SEND_SMS	INTERNAL	-0.15
de.eos.uptrade.android.fahrinfo.salzburg	ACCESS_FINE_LOCATION	INTERNAL	1.3846153846153846
de.hyperworx.spreewald	ACCESS_FINE_LOCATION	INTERNAL	1.1724137931034482
de.prog.frog.mekka_ad	ACCESS_FINE_LOCATION	INTERNAL	1.2083333333333333
eu.inmite.android.vodafone.vanoce	READ_PHONE_STATE	INTERNAL	0.23529411764705882
eu.nordeus.topeleven.android	READ_PHONE_STATE	PAYMENT	-0.25
eu.nordeus.topeleven.android	SEND_SMS	PAYMENT	-0.3333333333333333
ez.android.myguns	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.47368421052631576
fingercms.tw.com.deeplet	RECORD_AUDIO	INTERNAL	0.8275862068965517
flypiggroup.zhainan2012	ACCESS_FINE_LOCATION	SECONDARY_MARKET	-1.35
game.activity	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0.5
game.activity	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.2
game.destiniaeng	READ_PHONE_STATE	INTERNAL	0.65
game.destiniaeng	READ_PHONE_STATE	TARGETED_ADS	-0.45
goldenshorestechnologies.brightestflashlight.free	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.9473684210526315
goldenshorestechnologies.brightestflashlight.free	CAMERA	INTERNAL	1.5789473684210527
goodteamstudio.defence.lite.en	READ_PHONE_STATE	TARGETED_ADS	-0.5789473684210527
grandtheft.auto.vicecity.cheats.unofficial	READ_PHONE_STATE	DEVELOPMENT_AID	-0.9411764705882353
grandtheft.auto.vicecity.cheats.unofficial	RECORD_AUDIO	DEVELOPMENT_AID	-0.8421052631578947
heinrisch.throwa.pandaad	READ_PHONE_STATE	INTERNAL	0.5789473684210527
henrich.thandroid.floor	RECORD_AUDIO	GAME_ENGINE	-0.3
it.sunsea.cartonianimati	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.55
it.sunsea.cartonianimati	READ_PHONE_STATE	TARGETED_ADS	-0.7
itesta.shipcombat	READ_PHONE_STATE	INTERNAL	0.95
jiangyou4.wallpaper.japan4	ACCESS_COARSE_LOCATION	TARGETED_ADS	-0.21052631578947367
jiangyou4.wallpaper.japan4	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	-0.5
jiangyou4.wallpaper.japan4	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.8947368421052632
jiangyou4.wallpaper.japan4	READ_PHONE_STATE	INTERNAL	-0.16666666666666666
jiangyou4.wallpaper.japan4	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.3157894736842105
jp.kmkz.android.wifimap	ACCESS_FINE_LOCATION	INTERNAL	1.4210526315789473
jp.naver.SJLGPP	READ_PHONE_STATE	GAME_ENGINE	-0.8421052631578947
jp.naver.SJLGWR	READ_PHONE_STATE	GAME_ENGINE	-0.5
jp.naver.android.artist.ygfamily	READ_PHONE_STATE	INTERNAL	0.55
jp.naver.line.android	ACCESS_COARSE_LOCATION	INTERNAL	0.55
jp.naver.line.android	ACCESS_FINE_LOCATION	INTERNAL	-0.2
jp.naver.line.android	ACCOUNTS	INTERNAL	0.9473684210526315
jp.naver.line.android	READ_CONTACTS	INTERNAL	0.10526315789473684
jp.naver.line.android	READ_PHONE_STATE	INTERNAL	0.05
jp.naver.line.android	RECORD_AUDIO	INTERNAL	1.45
jp.naver.linetools	ACCESS_FINE_LOCATION	DEVELOPMENT_AID	-0.6
jp.naver.linetools	CAMERA	DEVELOPMENT_AID	1.2
logos.quiz.companies.game	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.7
logos.quiz.companies.game	READ_PHONE_STATE	TARGETED_ADS	-0.95
me.pou.app	BLUETOOTH	INTERNAL	0.75
me.pou.app	RECORD_AUDIO	INTERNAL	0.95
meansoft.colorbook.musical.view	ACCESS_COARSE_LOCATION	TARGETED_ADS	-0.5862068965517241
meansoft.colorbook.musical.view	ACCESS_FINE_LOCATION	TARGETED_ADS	-1.1071428571428572
meansoft.colorbook.musical.view	READ_PHONE_STATE	TARGETED_ADS	-1.0714285714285714
mmapps.mirror.free	CAMERA	INTERNAL	1.55
mobi.browser.flashfox	ACCOUNTS	UTILITY	0.058823529411764705
mominis.Generic_Android.Katoombaa_Kitchen_Chaos	READ_PHONE_STATE	TARGETED_ADS	-0.2
net.eclerstudios.thewhipsoundapp	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.2631578947368421
net.maicas.android.idiotizer	RECORD_AUDIO	INTERNAL	1.1578947368421053
net.mobilecraft.realbasketball	READ_PHONE_STATE	GAME_ENGINE	-0.75
net.sjang.sail	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.3
net.sjang.sail	ACCOUNTS	INTERNAL	0.15
net.sjang.sail	READ_PHONE_STATE	INTERNAL	0.5263157894736842
net.sjang.sail	READ_PHONE_STATE	TARGETED_ADS	-0.25
net.tsunamisoft.fanmusic	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.7
net.tsunamisoft.fanmusic	READ_PHONE_STATE	TARGETED_ADS	-0.2
net.zedge.android	READ_CONTACTS	UTILITY	-0.75
nl.ejsoft.mortalskies2Free	READ_PHONE_STATE	TARGETED_ADS	-0.1
nl.tetrakis.instantvoice2mail	RECORD_AUDIO	INTERNAL	1.36
ns.feedmeworms	SEND_SMS	SOCIAL_GAMING	-0.8947368421052632
org.invictus.froggyjumpx	READ_PHONE_STATE	INTERNAL	0.85
org.invictus.froggyjumpx	READ_PHONE_STATE	TARGETED_ADS	-0.05
org.mozilla.firefox	ACCESS_FINE_LOCATION	INTERNAL	0.0
org.mozilla.firefox	ACCOUNTS	INTERNAL	1.05
org.mozilla.firefox	CAMERA	INTERNAL	0.2
pl.chrsoft.colorballs	READ_PHONE_STATE	TARGETED_ADS	-0.45
pl.redefine.ipla	READ_PHONE_STATE	INTERNAL	0.45
pl.wp.programtv	READ_PHONE_STATE	INTERNAL	0.5789473684210527
ru.aeradev.games.clumpsball	READ_PHONE_STATE	TARGETED_ADS	-0.2631578947368421
se.tv4.tv4playtab	BLUETOOTH	TARGETED_ADS	-0.2631578947368421
semsix.fingerprintlovetest	READ_PHONE_STATE	INTERNAL	0.6
smartteam.fishingmaster.lite.en	READ_PHONE_STATE	TARGETED_ADS	-0.25
smm.refill	SEND_SMS	UTILITY	0.1
sts.dl	READ_PHONE_STATE	TARGETED_ADS	-0.21052631578947367
talking.toy.teddy.bear	READ_PHONE_STATE	TARGETED_ADS	0.10526315789473684
vStudio.Android.Camera360	ACCESS_COARSE_LOCATION	SEARCH_ENGINE	0.8333333333333334
vStudio.Android.Camera360	ACCESS_COARSE_LOCATION	SNS	0.7368421052631579
vStudio.Android.Camera360	ACCESS_FINE_LOCATION	INTERNAL	0.15789473684210525
vStudio.Android.Camera360	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	-0.5882352941176471
vStudio.Android.Camera360	ACCESS_FINE_LOCATION	SEARCH_ENGINE	0.631578947368421
vStudio.Android.Camera360	ACCESS_FINE_LOCATION	SNS	0.47368421052631576
vStudio.Android.Camera360	READ_PHONE_STATE	INTERNAL	-0.5263157894736842
vStudio.Android.Camera360	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.6666666666666666
vStudio.Android.Camera360	READ_PHONE_STATE	SEARCH_ENGINE	-1.2777777777777777
vStudio.Android.Camera360	READ_PHONE_STATE	SNS	0.3333333333333333
vStudio.Android.Camera360	RECORD_AUDIO	INTERNAL	0.7894736842105263
vdm.activities	READ_PHONE_STATE	INTERNAL	0.6
xz.com.dadisu	SEND_SMS	SECONDARY_MARKET	-0.85
